1,2722576370
2,9683100060
3,4054430742
4,1764521847
5,4561774030
6,6979099279
7,1379106158
8,8594180906
9,5812662842
10,1886160902
11,8673035411
12,2190039603
13,7650535898
14,4295698023
15,2408647402
16,5446104339
17,3865448490
18,4489636585
19,9742779645
20,6923255811
21,6420608959
22,4535259311
23,8332237899
24,2215148280
25,4538047396
26,3369978166
27,7266850949
28,3271175948
29,6537203261
30,5061849937
31,7579666802
32,5853065495
33,7146158886
34,1048760331
35,9119501882
36,9210382779
37,2891733102
38,3511559358
39,8536015405
40,9138181210
41,3134420800
42,3672595154
43,2936414814
44,8225540734
45,7322837825
46,5871139402
47,9566554191
48,5361189581
49,7792305473
50,1939223552
51,2268344807
52,6780891021
53,4037374413
54,3901906810
55,9724901624
56,8963786424
57,5222083547
58,2939342606
59,1558612889
60,7244719163
61,9091966575
62,2813339374
63,9458591045
64,8455317685
65,3922702279
66,5255259488
67,8839901638
68,6813697084
69,2607464462
70,5741134556
71,9900905470
72,4666563396
73,6982169095
74,8379198243
75,9574876453
76,9920094103
77,1492552404
78,1925310719
79,8700558056
80,7691575458
81,8078646752
82,3958549740
83,3900414750
84,2205637756
85,4013383179
86,4423425978
87,5377792093
88,4818311507
89,5624017703
90,5280114554
91,8701151500
92,5906346755
93,5199809823
94,5878538389
95,4231382630
96,9288279632
97,8451118891
98,8955280260
99,2802272934
100,7012888380
101,1802487037
102,3366912529
103,6183330121
104,1916050414
105,2600241848
106,8245628815
107,3398657775
108,1530046930
109,5671845494
110,8692167297
111,9528365681
112,1612417715
113,6130297298
114,6296407332
115,2282047095
116,3837344941
117,3769363215
118,7331364314
119,1491950802
120,3647967917
121,4332726657
122,3111526619
123,8385208029
124,2323069955
125,6078169775
126,7571303577
127,1880624282
128,7434996551
129,9573915047
130,6456514375
131,3766850926
132,1871846402
133,9564327940
134,1651174133
135,8925189105
136,5465182866
137,9312578367
138,4375839270
139,5937527682
140,1469391566
141,6810037488
142,5314228154
143,7346925559
144,9105126036
145,1561932594
146,1166490929
147,8498466456
148,6770379946
149,4560911103
150,5163570244
151,2944213961
152,7917652470
153,2227603118
154,7381457010
155,8277365111
156,8990216948
157,5010642773
158,5343154221
159,2865580878
160,3752983356
161,1813993182
162,4640792646
163,3721406495
164,5884216194
165,2203594708
166,9106449800
167,5046029807
168,7539413070
169,5081802504
170,9843523034
171,8006152546
172,4937338473
173,8584584602
174,8097884274
175,2252248161
176,3034206039
177,5104333919
178,5242598800
179,1722166847
180,5648977603
181,9700034768
182,7008846509
183,7366878321
184,2808550244
185,1914050245
186,8483506083
187,9521136579
188,5242919467
189,9970874359
190,8552122823
191,5846633062
192,6429116347
193,8679943083
194,3555403616
195,5892598243
196,4019262723
197,8609992957
198,9283002937
199,7597370772
200,8587142476
201,5762598453
202,3328668360
203,5698619162
204,1925818261
205,6534030515
206,3705451877
207,8212631884
208,2030816322
209,7337036690
210,8448857268
211,6926785175
212,9206306966
213,8657147969
214,6934207164
215,6698844424
216,1047017865
217,2097022541
218,9687123692
219,7980202417
220,5159074597
221,1692082961
222,1659915411
223,6851343190
224,8108368087
225,9413657493
226,2683019243
227,9256400283
228,1533562782
229,2457196915
230,4260044077
231,4556697508
232,1781073955
233,9804809162
234,6250215665
235,8087765243
236,8383522058
237,7657355032
238,1425516663
239,7542903607
240,9201734845
241,7761375680
242,9219847996
243,1885502404
244,1587853330
245,6264708209
246,2993448417
247,5635599355
248,9600571620
249,4706435866
250,2621864447
251,1645689947
252,7667498034
253,9451429709
254,5959216996
255,9828613861
256,9792985336
257,5405009166
258,9399956024
259,6081732092
260,3730054800
261,8223766111
262,9978912620
263,6130898125
264,2011556081
265,9070000302
266,1689994585
267,7506245783
268,5116086734
269,1762549969
270,9111883833
271,6190602805
272,2385582332
273,3235590184
274,4738832648
275,4352619370
276,5187876938
277,8514733815
278,5678483119
279,8731768686
280,9569488494
281,3722273229
282,8324559087
283,2868532056
284,8549707762
285,9282667136
286,9408961007
287,5775746017
288,8593193145
289,4015527460
290,5346865196
291,9356726438
292,7696838954
293,3348076480
294,2147503940
295,7588639495
296,3208031575
297,5769641131
298,1785208093
299,3973513164
300,5106593965
301,9144969322
302,4013814040
303,9363516438
304,3115875640
305,5619284369
306,2575377002
307,1735033137
308,9919736164
309,4882271229
310,8629090996
311,2232352884
312,6718906139
313,6483138928
314,7520223146
315,9148419813
316,6105624977
317,6761757852
318,5617807835
319,1389131333
320,6584213509
321,3642416371
322,5745133076
323,7813927094
324,2090867603
325,8460974666
326,3406928682
327,4892102905
328,9292449505
329,5504285461
330,6921516238
